Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2010","2010","tonnes","181536","T","Unofficial figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2011","2011","tonnes","236910","T","Unofficial figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2012","2012","tonnes","149054","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2013","2013","tonnes","119782","T","Unofficial figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2014","2014","tonnes","98727","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2015","2015","tonnes","104537","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2016","2016","tonnes","118338","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2017","2017","tonnes","113622","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2018","2018","tonnes","68397","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2019","2019","tonnes","52463","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23319.04","Compound feed n.e.c.","2020","2020","tonnes","72307","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2010","2010","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2011","2011","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2012","2012","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2013","2013","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2015","2015","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2016","2016","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2017","2017","tonnes","4","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2018","2018","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2019","2019","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01921.02","Cotton lint, ginned","2020","2020","tonnes","23","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2010","2010","tonnes","1057641","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2011","2011","tonnes","897353","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2012","2012","tonnes","1491592","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2013","2013","tonnes","1075500","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2014","2014","tonnes","518281","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2015","2015","tonnes","477603","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2016","2016","tonnes","305890","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2017","2017","tonnes","526565","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2018","2018","tonnes","485112","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2019","2019","tonnes","375156","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01921.02","Cotton lint, ginned","2020","2020","tonnes","1182517","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21800","Cotton linters","2010","2010","tonnes","199","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21800","Cotton linters","2014","2014","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21800","Cotton linters","2016","2016","tonnes","3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21800","Cotton linters","2019","2019","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2010","2010","tonnes","95057","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2011","2011","tonnes","49096","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2012","2012","tonnes","20262","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2013","2013","tonnes","24333","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2014","2014","tonnes","8802","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2015","2015","tonnes","11305","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2016","2016","tonnes","3626","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2017","2017","tonnes","6473","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2018","2018","tonnes","5515","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2019","2019","tonnes","3146","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21800","Cotton linters","2020","2020","tonnes","10324","A","Official figure"
